group,language,birth_date,sex,country,work_place,Creazione della Safety Vision,Costante focalizzazione sulla sicurezza,Influenzare ed ispirare gli altri,Credibilità e affidabilità,Orientamento al Team,Comunicazione efficace,Feedback e riconoscimento
58,en,1973-10-21 00:00:00,Maschio,REPUBBLICA SLOVACCA,Ufficio,60,48,57,43,74,23,33
58,en,1983-08-28 00:00:00,Maschio,REPUBBLICA SLOVACCA,Ufficio,43,57,30,67,46,60,47
58,en,1976-09-22 00:00:00,Maschio,REPUBBLICA SLOVACCA,Ufficio,23,65,23,70,51,60,43
58,en,1978-11-27 00:00:00,Femmina,REPUBBLICA SLOVACCA,Ufficio,23,55,40,87,37,71,70
58,en,1979-01-16 00:00:00,Maschio,GERMANIA,Ufficio,26,35,40,73,49,51,47
59,en,1988-11-12 00:00:00,Maschio,COREA DEL SUD,Cantiere o sito operativo,54,40,60,63,66,49,47
59,en,1991-08-03 00:00:00,Femmina,NIGERIA,Ufficio,66,55,27,53,83,37,70
59,en,1975-04-21 00:00:00,Maschio,NIGERIA,Cantiere o sito operativo,0,0,0,0,0,0,0
59,en,1973-01-22 00:00:00,Maschio,ITALIA,Altro,54,65,37,60,71,29,23
59,en,1970-01-02 00:00:00,Maschio,SPAGNA,Altro,31,38,43,83,37,77,63
59,en,1983-04-04 00:00:00,Maschio,NIGERIA,Altro,74,65,47,30,57,23,57
59,en,1988-11-05 00:00:00,Femmina,NIGERIA,Ufficio,51,55,53,60,74,31,57
59,en,1985-04-16 00:00:00,Maschio,NIGERIA,Ufficio,66,32,47,33,89,54,53
59,en,1983-03-15 00:00:00,Maschio,COREA DEL SUD,Ufficio,57,60,23,10,71,26,63
59,en,1967-03-05 00:00:00,Maschio,COREA DEL SUD,Ufficio,0,0,0,0,0,0,0
59,en,1967-03-05 00:00:00,Maschio,COREA DEL SUD,Ufficio,54,38,73,33,69,43,37
59,en,1967-06-18 00:00:00,Maschio,EGITTO,Cantiere o sito operativo,71,57,37,73,69,31,70
59,en,1971-08-27 00:00:00,Maschio,NIGERIA,Ufficio,94,55,47,57,86,46,37
59,en,1982-08-26 00:00:00,Maschio,NIGERIA,Ufficio,66,48,43,47,51,23,60
59,en,1975-04-21 00:00:00,Maschio,NIGERIA,Cantiere o sito operativo,51,28,40,40,43,43,63
59,it,1984-03-06 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,100,35,47,40,71,74,43
59,en,1968-06-20 00:00:00,Maschio,ITALIA,Altro,14,48,60,67,80,66,57
59,en,1984-07-22 00:00:00,Maschio,LIBANO,Ufficio,66,42,43,53,40,46,67
59,en,1986-01-06 00:00:00,Maschio,COREA DEL SUD,Ufficio,51,50,27,57,37,14,70
59,en,1987-04-24 00:00:00,Maschio,INDIA,Ufficio,49,62,57,47,77,49,17
59,en,1976-08-03 00:00:00,Maschio,COREA DEL SUD,Ufficio,40,28,70,37,66,80,37
59,en,1981-01-21 00:00:00,Maschio,COREA DEL SUD,Ufficio,51,65,53,43,80,54,40
59,en,2024-08-22 00:00:00,Maschio,NIGERIA,Altro,46,48,60,57,74,31,63
60,it,1967-08-07 00:00:00,Femmina,ITALIA,Ufficio,29,78,60,73,29,9,43
60,it,1969-08-06 00:00:00,Maschio,ITALIA,Ufficio,29,35,70,17,51,43,60
60,it,1976-10-12 00:00:00,Femmina,ITALIA,Ufficio,0,38,20,17,17,29,27
60,it,1976-10-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,32,43,57,74,63,47
60,it,1999-02-26 00:00:00,Maschio,ITALIA,Ufficio,49,48,50,63,46,49,50
60,it,1962-06-29 00:00:00,Femmina,ITALIA,Ufficio,23,65,50,63,57,51,43
60,it,1978-12-19 00:00:00,Maschio,ITALIA,Altro,57,75,27,80,51,34,57
60,it,1967-12-25 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
60,it,1967-12-25 00:00:00,Femmina,ITALIA,Ufficio,60,55,43,77,43,60,53
60,it,1977-04-27 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,49,55,47,80,31,43,57
60,it,1995-07-13 00:00:00,Maschio,ITALIA,Ufficio,54,60,37,67,51,26,57
61,en,1986-03-24 00:00:00,Maschio,TURCHIA,Ufficio,0,0,0,0,0,0,0
61,en,1986-01-01 00:00:00,Maschio,TURCHIA,Ufficio,66,38,53,70,80,37,43
61,en,1984-09-04 00:00:00,Maschio,TURCHIA,Ufficio,0,28,10,0,20,43,40
61,en,1991-02-27 00:00:00,Maschio,TURCHIA,Ufficio,77,32,47,20,86,71,53
61,en,1971-06-22 00:00:00,Maschio,TURCHIA,Ufficio,34,40,43,77,74,60,50
61,en,1980-07-22 00:00:00,Maschio,TURCHIA,Ufficio,66,42,77,53,86,31,47
61,en,1989-09-07 00:00:00,Femmina,TURCHIA,Ufficio,63,60,47,73,74,17,47
61,en,1982-04-01 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,11,50,20,33,17,54,50
61,en,1973-01-01 00:00:00,Maschio,TURCHIA,Ufficio,0,0,0,0,0,0,0
61,en,1973-01-01 00:00:00,Maschio,TURCHIA,Ufficio,11,15,23,13,31,31,13
61,en,1983-10-14 00:00:00,Maschio,TURCHIA,Ufficio,60,68,77,33,66,17,30
61,en,1958-11-08 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,63,40,60,10,63,57,73
61,en,1969-02-10 00:00:00,Maschio,TURCHIA,Ufficio,66,32,63,63,83,40,20
61,en,1978-07-15 00:00:00,Maschio,TURCHIA,Ufficio,74,28,37,57,86,63,23
61,en,1993-11-21 00:00:00,Femmina,TURCHIA,Altro,46,42,77,40,54,29,63
61,en,1983-09-16 00:00:00,Maschio,TURCHIA,Ufficio,49,30,40,27,83,63,50
61,en,1973-01-01 00:00:00,Maschio,TURCHIA,Ufficio,49,25,57,60,57,71,37
61,en,1982-10-11 00:00:00,Maschio,TURCHIA,Altro,29,60,30,73,57,31,40
61,en,1978-05-04 00:00:00,Maschio,FRANCIA,Ufficio,26,42,33,77,69,46,77
61,en,1977-01-15 00:00:00,Maschio,TURCHIA,Ufficio,66,50,30,60,69,66,37
61,en,1988-07-16 00:00:00,Maschio,TURCHIA,Ufficio,51,70,53,63,46,60,43
61,en,1975-11-24 00:00:00,Maschio,GRAN BRETAGNA,Altro,0,0,0,0,0,0,0
61,en,1995-10-12 00:00:00,Maschio,TURCHIA,Ufficio,43,42,47,63,71,77,70
61,en,1984-09-04 00:00:00,Maschio,TURCHIA,Ufficio,40,35,57,20,40,40,50
61,en,1982-04-01 00:00:00,Maschio,GRAN BRETAGNA,Cantiere o sito operativo,0,0,0,0,0,0,0
61,en,1969-06-02 00:00:00,Maschio,ITALIA,Ufficio,34,48,30,57,71,37,50
61,en,1979-06-13 00:00:00,Maschio,TURCHIA,Altro,29,55,27,40,54,60,60
61,en,1986-03-24 00:00:00,Maschio,TURCHIA,Ufficio,54,40,27,47,57,40,43
61,en,1987-11-27 00:00:00,Maschio,TURCHIA,Ufficio,80,28,60,47,86,77,30
61,en,1993-04-09 00:00:00,Maschio,TURCHIA,Ufficio,43,78,63,77,31,31,57
61,en,1980-09-07 00:00:00,Maschio,TURCHIA,Altro,57,55,20,50,60,40,73
61,en,1976-09-22 00:00:00,Maschio,TURCHIA,Ufficio,57,28,63,87,51,51,43
61,en,1990-09-28 00:00:00,Maschio,TURCHIA,Altro,14,57,43,63,51,60,40
61,en,1975-11-24 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,57,37,53,74,23,70
61,en,1971-09-10 00:00:00,Maschio,ITALIA,Altro,57,52,53,47,46,51,57
61,en,1982-04-01 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,34,48,27,27,63,51,30
62,en,1978-11-21 00:00:00,Maschio,GIAPPONE,Ufficio,57,30,33,43,66,51,53
62,en,2024-07-24 00:00:00,Maschio,GIAPPONE,Ufficio,20,30,63,47,51,51,37
62,en,1984-01-11 00:00:00,Maschio,GIAPPONE,Ufficio,54,45,50,70,60,43,60
62,en,1970-06-03 01:00:00,Maschio,GIAPPONE,Altro,31,60,23,77,74,51,43
62,en,1969-01-07 00:00:00,Maschio,GIAPPONE,Ufficio,0,0,0,0,0,0,0
62,en,1969-02-14 00:00:00,Maschio,GIAPPONE,Ufficio,63,42,57,23,54,49,57
62,en,1975-07-19 00:00:00,Maschio,GIAPPONE,Ufficio,34,48,70,27,71,57,40
62,en,1974-08-30 00:00:00,Maschio,GIAPPONE,Ufficio,0,0,0,0,0,0,0
62,en,1974-08-30 00:00:00,Maschio,GIAPPONE,Ufficio,40,50,57,40,51,40,43
62,en,1979-12-01 00:00:00,Maschio,GIAPPONE,Ufficio,31,35,47,57,80,66,40
62,en,1969-01-07 00:00:00,Maschio,GIAPPONE,Ufficio,71,20,20,57,54,69,50
62,en,1971-05-18 00:00:00,Maschio,GIAPPONE,Ufficio,57,48,57,47,60,37,37
62,en,1973-01-01 00:00:00,Maschio,GIAPPONE,Ufficio,60,45,60,37,77,69,70
62,en,1969-03-23 00:00:00,Maschio,GIAPPONE,Ufficio,46,42,70,63,51,31,27
62,en,1980-01-29 00:00:00,Maschio,GIAPPONE,Ufficio,54,50,30,40,83,49,50
62,en,1969-02-01 00:00:00,Maschio,GIAPPONE,Ufficio,54,52,37,87,94,31,30
62,en,1983-06-14 00:00:00,Maschio,GIAPPONE,Ufficio,37,42,43,73,40,46,27
62,en,1981-02-07 00:00:00,Maschio,GIAPPONE,Ufficio,37,40,33,53,74,46,30
62,en,1979-03-04 00:00:00,Femmina,GIAPPONE,Ufficio,66,25,57,53,23,31,93
62,en,1963-09-26 00:00:00,Maschio,GIAPPONE,Ufficio,57,55,40,43,83,54,70
62,en,1971-07-12 00:00:00,Maschio,GIAPPONE,Altro,0,28,7,20,23,23,23
62,de,1971-11-30 00:00:00,Maschio,,Ufficio,0,0,0,0,0,0,0
62,en,1971-07-12 00:00:00,Maschio,GIAPPONE,Ufficio,66,35,20,60,57,49,60
62,en,1971-11-30 00:00:00,Maschio,GIAPPONE,Ufficio,40,38,40,60,46,34,77
62,en,1967-01-18 00:00:00,Maschio,GIAPPONE,Ufficio,23,40,40,83,57,54,60
62,en,1965-07-19 00:00:00,Femmina,GIAPPONE,Ufficio,51,32,53,70,63,46,50
62,en,1967-12-30 00:00:00,Maschio,GIAPPONE,Ufficio,46,70,47,53,37,37,67
62,en,1982-02-16 00:00:00,Maschio,GIAPPONE,Ufficio,40,57,50,73,46,43,53
62,en,1980-09-09 00:00:00,Maschio,GIAPPONE,Ufficio,43,45,40,43,66,60,40
62,en,1971-01-10 00:00:00,Maschio,GIAPPONE,Ufficio,37,72,27,77,74,49,43
62,en,1975-11-01 00:00:00,Maschio,GIAPPONE,Ufficio,17,48,37,53,86,54,53
62,en,1977-02-18 00:00:00,Maschio,GIAPPONE,Ufficio,26,42,27,50,43,54,33
62,en,1981-01-28 00:00:00,Maschio,GIAPPONE,Ufficio,60,38,47,70,60,37,57
62,en,2024-05-07 00:00:00,Maschio,GIAPPONE,Ufficio,31,52,50,53,66,26,53
62,en,1966-10-02 00:00:00,Femmina,GIAPPONE,Ufficio,66,52,63,67,54,23,43
63,en,1980-12-16 00:00:00,Maschio,ITALIA,Ufficio,63,42,27,73,49,17,47
63,en,1966-04-25 00:00:00,Maschio,ITALIA,Ufficio,43,40,60,53,74,54,47
63,en,1960-12-23 00:00:00,Femmina,ITALIA,Ufficio,51,72,20,80,69,60,57
63,en,1966-06-14 00:00:00,Maschio,ITALIA,Ufficio,66,52,60,53,80,26,40
63,en,1986-11-03 00:00:00,Femmina,ITALIA,Ufficio,77,52,50,60,60,60,27
63,en,1980-07-18 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
63,it,1974-06-09 00:00:00,Femmina,ITALIA,Ufficio,46,65,47,63,74,57,43
63,en,1998-10-19 00:00:00,Femmina,ITALIA,Ufficio,9,10,17,0,37,37,27
63,en,1961-09-10 00:00:00,Maschio,SVEZIA,Ufficio,0,0,0,0,0,0,0
63,en,1956-12-14 00:00:00,Maschio,SVEZIA,Ufficio,63,52,67,77,74,34,37
63,en,1979-09-06 00:00:00,Femmina,ITALIA,Ufficio,31,68,33,83,63,46,50
63,en,1976-04-12 00:00:00,Maschio,ITALIA,Ufficio,69,20,23,90,69,63,37
63,en,1982-09-11 00:00:00,Maschio,ITALIA,Ufficio,46,38,17,57,83,63,40
63,en,1987-04-01 00:00:00,Maschio,SVEZIA,Altro,77,57,30,83,74,26,27
63,en,1979-03-05 00:00:00,Maschio,SVEZIA,Ufficio,37,50,53,60,89,37,63
63,en,1972-10-29 00:00:00,Maschio,SVEZIA,Ufficio,31,45,47,40,57,54,40
63,en,1975-05-09 00:00:00,Maschio,ITALIA,Ufficio,66,40,70,63,60,46,27
63,en,1980-07-18 00:00:00,Maschio,ITALIA,Ufficio,49,60,17,90,40,57,33
63,en,1961-09-10 00:00:00,Maschio,SVEZIA,Ufficio,57,80,53,27,74,40,40
63,en,1969-08-03 00:00:00,Maschio,SVEZIA,Ufficio,49,48,47,73,66,49,57
63,en,1971-01-15 00:00:00,Maschio,SVEZIA,Cantiere o sito operativo,0,0,0,0,0,0,0
63,en,1965-02-23 00:00:00,Maschio,SVEZIA,Ufficio,40,55,30,90,74,43,23
63,en,1974-01-27 00:00:00,Maschio,ITALIA,Ufficio,37,50,43,70,74,9,53
63,en,1998-10-19 00:00:00,Femmina,ITALIA,Ufficio,54,32,27,77,57,54,37
63,en,1976-04-25 00:00:00,Maschio,ITALIA,Ufficio,63,42,30,53,71,60,40
63,en,1978-11-21 00:00:00,Femmina,SVEZIA,Altro,34,65,43,50,86,40,60
63,en,1984-11-29 00:00:00,Maschio,SVEZIA,Ufficio,77,57,43,40,57,54,33
63,en,1971-01-15 00:00:00,Maschio,SVEZIA,Ufficio,40,60,23,63,57,57,53
63,en,1969-06-07 00:00:00,Femmina,SVEZIA,Ufficio,57,70,47,63,54,43,87
63,it,1989-09-30 00:00:00,Maschio,ITALIA,Ufficio,34,40,57,83,51,66,27
63,en,1974-11-30 00:00:00,Femmina,ITALIA,Ufficio,40,90,87,33,66,54,57
63,en,1975-08-25 00:00:00,Maschio,ITALIA,Ufficio,40,68,20,63,60,40,40
63,en,1972-03-15 00:00:00,Femmina,ITALIA,Ufficio,20,32,43,70,77,60,60
63,en,1968-11-07 00:00:00,Maschio,ITALIA,Ufficio,46,45,33,70,60,54,53
63,en,1974-02-18 00:00:00,Femmina,ITALIA,Ufficio,63,42,47,40,51,46,40
63,en,1986-11-11 00:00:00,Maschio,ITALIA,Ufficio,80,70,53,37,66,63,40
63,en,1994-11-28 00:00:00,Maschio,SVEZIA,Ufficio,14,62,17,90,80,49,53
63,en,1970-08-18 01:00:00,Maschio,ITALIA,Ufficio,31,50,53,30,31,66,80
64,it,1979-07-28 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,11,72,50,73,71,51,43
64,it,1982-05-30 00:00:00,Femmina,ITALIA,Ufficio,57,80,27,77,74,23,40
64,it,1969-06-07 00:00:00,Maschio,ITALIA,Altro,46,65,43,47,54,54,43
65,it,1985-04-01 00:00:00,Maschio,ITALIA,Altro,31,72,83,43,77,23,20
65,it,1960-04-28 00:00:00,Maschio,ITALIA,Ufficio,46,70,43,43,66,66,73
65,it,1973-08-07 00:00:00,Maschio,ITALIA,Ufficio,40,57,33,60,60,57,47
65,it,1984-05-01 00:00:00,Femmina,ITALIA,Ufficio,37,48,53,57,63,51,43
65,it,1988-11-09 00:00:00,Maschio,ITALIA,Altro,46,62,37,87,69,46,43
65,it,1971-03-03 00:00:00,Maschio,ITALIA,Ufficio,37,62,50,57,46,31,50
65,it,1977-06-21 00:00:00,Maschio,ITALIA,Ufficio,17,30,73,70,66,37,57
65,it,1976-12-07 00:00:00,Maschio,ITALIA,Ufficio,11,25,7,27,23,29,27
65,it,1984-06-11 00:00:00,Maschio,ITALIA,Ufficio,43,28,37,77,66,60,63
65,it,1975-09-09 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,57,48,33,33,23,29,43
65,it,1976-12-07 00:00:00,Maschio,ITALIA,Ufficio,63,38,40,53,57,31,43
65,it,1982-08-31 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
65,it,1982-08-31 00:00:00,Maschio,ITALIA,Ufficio,31,60,57,60,71,54,53
65,it,1974-01-05 00:00:00,Maschio,ITALIA,Ufficio,31,40,27,90,74,71,30
65,it,1975-09-09 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,66,65,50,30,46,31,70
65,it,1982-05-12 00:00:00,Maschio,ITALIA,Ufficio,69,32,87,47,26,40,60
65,it,1987-11-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,34,62,53,80,86,43,27
65,it,1964-05-27 00:00:00,Maschio,ITALIA,Altro,57,38,33,60,63,40,87
65,it,1969-03-06 00:00:00,Maschio,ITALIA,Ufficio,46,25,30,87,66,60,67
66,en,1982-10-03 00:00:00,Maschio,FRANCIA,Ufficio,46,60,57,70,57,91,30
66,en,1980-01-04 00:00:00,Maschio,FRANCIA,Ufficio,29,42,40,80,51,46,37
66,en,1977-09-09 00:00:00,Maschio,FRANCIA,Ufficio,26,32,23,70,63,40,80
66,fr,1979-11-28 00:00:00,Maschio,FRANCIA,Ufficio,71,42,43,87,60,46,23
66,fr,1972-07-05 00:00:00,Femmina,FRANCIA,Ufficio,0,0,0,0,0,0,0
66,it,1972-07-05 00:00:00,Femmina,FRANCIA,Ufficio,57,70,77,57,31,46,53
66,en,1985-03-22 00:00:00,Maschio,FRANCIA,Ufficio,74,65,60,47,77,49,27
66,en,1968-03-14 00:00:00,Maschio,FRANCIA,Ufficio,49,55,27,37,46,40,47
66,en,1987-07-20 00:00:00,Maschio,FRANCIA,Ufficio,54,50,73,20,83,57,7
66,en,1987-04-10 00:00:00,Maschio,FRANCIA,Ufficio,57,55,23,37,51,80,40
66,en,1978-04-04 00:00:00,Maschio,FRANCIA,Ufficio,40,62,83,63,77,40,33
66,en,1976-05-16 00:00:00,Maschio,FRANCIA,Ufficio,20,42,40,57,66,66,43
66,en,1986-10-20 00:00:00,Femmina,CIPRO,Ufficio,37,85,53,60,69,54,30
66,en,1986-01-17 00:00:00,Maschio,FRANCIA,Ufficio,51,60,50,40,69,43,30
66,en,1984-11-27 00:00:00,Maschio,FRANCIA,Ufficio,40,50,37,53,43,77,40
67,it,1986-01-25 00:00:00,Maschio,ITALIA,Ufficio,43,40,33,60,11,40,50
67,it,1963-09-26 00:00:00,Maschio,ITALIA,Ufficio,66,55,57,27,91,29,37
67,it,1970-07-26 01:00:00,Femmina,ITALIA,Ufficio,46,68,47,43,63,49,57
67,it,1970-08-04 01:00:00,Femmina,ITALIA,Ufficio,54,70,53,60,31,49,70
67,it,1979-06-16 00:00:00,Maschio,ITALIA,Ufficio,66,40,20,73,66,63,33
67,it,1975-06-17 00:00:00,Maschio,ITALIA,Ufficio,69,57,43,47,60,63,50
67,it,1977-04-24 00:00:00,Femmina,ITALIA,Ufficio,29,32,47,83,63,69,53
67,it,1971-01-14 00:00:00,Maschio,ITALIA,Ufficio,49,70,30,53,60,29,60
67,it,1967-10-04 00:00:00,Maschio,ITALIA,Ufficio,34,38,30,60,86,37,77
67,it,1963-03-30 00:00:00,Maschio,ITALIA,Ufficio,60,65,30,60,31,37,77
67,it,1979-11-19 00:00:00,Femmina,ITALIA,Ufficio,46,42,43,67,54,57,30
67,it,1994-05-16 00:00:00,Maschio,ITALIA,Ufficio,40,40,43,80,54,49,50
67,it,1977-09-19 00:00:00,Maschio,ITALIA,Ufficio,63,55,37,67,46,51,33
67,it,1961-08-16 00:00:00,Maschio,ITALIA,Ufficio,69,40,73,33,77,46,40
67,it,1983-06-06 00:00:00,Maschio,ITALIA,Ufficio,60,45,37,53,86,46,50
67,it,1984-07-09 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
67,it,1984-07-09 00:00:00,Maschio,ITALIA,Ufficio,26,35,43,63,66,66,37
67,it,1985-10-18 00:00:00,Femmina,ITALIA,Ufficio,17,52,43,67,71,54,63
67,it,1972-02-11 00:00:00,Femmina,ITALIA,Ufficio,57,57,30,73,60,54,63
68,fr,1988-05-07 00:00:00,Femmina,FRANCIA,Ufficio,51,52,37,30,89,46,67
68,fr,1989-09-25 00:00:00,Femmina,FRANCIA,Ufficio,0,0,0,0,0,0,0
68,fr,1985-01-08 00:00:00,Maschio,FRANCIA,Ufficio,49,42,47,83,54,46,50
68,fr,1991-07-21 00:00:00,Maschio,FRANCIA,Ufficio,34,55,47,63,60,60,37
68,fr,1984-05-23 00:00:00,Maschio,FRANCIA,Ufficio,37,75,27,43,63,43,60
68,fr,1993-02-23 00:00:00,Maschio,FRANCIA,Ufficio,49,38,7,73,89,46,53
68,fr,1975-12-01 00:00:00,Maschio,FRANCIA,Ufficio,40,40,13,53,83,37,43
68,fr,1973-05-17 00:00:00,Maschio,FRANCIA,Ufficio,80,38,50,60,54,34,63
68,fr,1975-06-19 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
68,fr,1975-06-19 00:00:00,Maschio,FRANCIA,Ufficio,77,42,37,63,66,46,50
68,fr,1989-09-25 00:00:00,Femmina,FRANCIA,Ufficio,49,35,47,83,71,57,30
68,fr,1985-05-20 00:00:00,Femmina,FRANCIA,Ufficio,46,52,53,60,77,17,87
68,it,1975-06-28 00:00:00,Maschio,FRANCIA,Ufficio,77,57,30,57,89,29,33
68,fr,1989-05-30 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
68,fr,1992-03-20 00:00:00,Maschio,FRANCIA,Ufficio,60,62,80,40,46,40,73
68,fr,1989-05-30 00:00:00,Maschio,FRANCIA,Ufficio,49,55,30,67,49,46,43
68,fr,1986-03-08 00:00:00,Maschio,FRANCIA,Altro,17,57,43,80,60,46,63
68,fr,1983-12-02 00:00:00,Maschio,FRANCIA,Ufficio,71,52,53,80,43,46,60
68,fr,1979-04-11 00:00:00,Maschio,FRANCIA,Ufficio,66,40,20,80,51,26,70
69,fr,1964-07-19 00:00:00,Maschio,FRANCIA,Ufficio,74,48,20,63,69,43,53
69,fr,1965-06-30 00:00:00,Maschio,FRANCIA,Ufficio,71,32,83,43,60,51,37
69,fr,1987-09-28 00:00:00,Maschio,FRANCIA,Ufficio,49,62,60,33,29,40,60
69,fr,1986-05-10 00:00:00,Maschio,FRANCIA,Ufficio,49,60,77,47,69,43,10
69,fr,1967-11-18 00:00:00,Maschio,FRANCIA,Ufficio,49,40,47,20,43,49,63
69,fr,1982-02-21 00:00:00,Maschio,FRANCIA,Ufficio,63,65,20,77,43,40,30
69,fr,1970-03-11 00:00:00,Femmina,FRANCIA,Altro,14,57,40,73,66,20,43
69,fr,1982-03-28 00:00:00,Femmina,FRANCIA,Ufficio,51,60,77,47,46,9,77
69,fr,1964-12-25 00:00:00,Maschio,FRANCIA,Ufficio,69,45,27,40,60,57,73
69,fr,1976-08-15 00:00:00,Femmina,FRANCIA,Ufficio,49,40,47,83,60,57,63
69,fr,1981-08-24 00:00:00,Maschio,FRANCIA,Altro,40,72,57,83,69,37,30
69,fr,1980-03-03 00:00:00,Maschio,FRANCIA,Altro,31,32,60,70,43,71,80
69,fr,1971-02-08 00:00:00,Femmina,FRANCIA,Ufficio,14,45,20,73,77,34,63
69,fr,1972-04-27 00:00:00,Femmina,FRANCIA,Ufficio,0,0,0,0,0,0,0
69,fr,1972-04-27 00:00:00,Femmina,FRANCIA,Ufficio,57,22,30,60,43,54,60
69,fr,1985-12-23 00:00:00,Femmina,FRANCIA,Ufficio,57,20,40,73,43,49,67
69,fr,1971-11-11 00:00:00,Maschio,FRANCIA,Ufficio,37,55,70,37,54,31,47
70,fr,1979-07-31 00:00:00,Maschio,FRANCIA,Ufficio,0,38,17,13,29,26,30
70,fr,1985-12-28 00:00:00,Maschio,FRANCIA,Ufficio,51,42,37,27,51,49,47
70,fr,1979-07-31 00:00:00,Maschio,FRANCIA,Ufficio,74,45,37,63,43,49,77
70,fr,1995-06-21 00:00:00,Maschio,FRANCIA,Ufficio,54,48,10,80,54,46,50
70,fr,1974-10-15 00:00:00,Maschio,FRANCIA,Ufficio,60,60,33,23,49,57,67
70,fr,1981-09-30 00:00:00,Maschio,FRANCIA,Ufficio,49,45,17,60,94,60,43
70,fr,1972-04-06 00:00:00,Maschio,FRANCIA,Ufficio,51,48,43,70,37,17,63
70,fr,1963-06-27 00:00:00,Maschio,FRANCIA,Ufficio,37,60,77,63,69,49,47
70,fr,1981-06-14 00:00:00,Maschio,FRANCIA,Ufficio,60,45,53,63,54,63,50
70,fr,1970-11-12 00:00:00,Maschio,FRANCIA,Ufficio,46,35,53,30,80,43,60
70,fr,1988-08-22 00:00:00,Maschio,FRANCIA,Altro,51,35,60,37,69,71,40
70,fr,1983-12-02 00:00:00,Maschio,FRANCIA,Ufficio,71,52,37,80,43,43,43
70,fr,1966-03-14 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
70,fr,1966-03-14 00:00:00,Maschio,FRANCIA,Ufficio,17,45,33,60,63,23,40
70,fr,1982-01-16 00:00:00,Maschio,FRANCIA,Ufficio,57,35,47,67,51,57,23
70,fr,1978-10-02 00:00:00,Femmina,FRANCIA,Altro,54,45,43,87,60,60,43
70,fr,1979-03-16 00:00:00,Femmina,FRANCIA,Ufficio,57,45,47,73,54,26,27
70,fr,1982-09-25 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
70,fr,1981-10-24 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
70,it,1982-09-25 00:00:00,Maschio,FRANCIA,Ufficio,31,70,47,70,54,46,63
70,fr,1981-10-24 00:00:00,Maschio,FRANCIA,Ufficio,37,35,67,67,26,43,43
70,fr,1983-03-25 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
70,fr,1983-03-25 00:00:00,Maschio,FRANCIA,Ufficio,43,42,47,57,86,29,43
71,es,1972-04-20 00:00:00,Maschio,VENEZUELA,Ufficio,43,52,60,57,60,40,33
71,en,1981-02-16 00:00:00,Maschio,FILIPPINE,Ufficio,54,48,70,37,80,60,40
71,en,1959-06-02 00:00:00,Maschio,ITALIA,Altro,74,65,50,53,31,63,67
71,en,1979-10-25 00:00:00,Maschio,SUD AFRICA,Cantiere o sito operativo,40,50,63,70,71,29,53
71,en,1982-01-05 00:00:00,Maschio,ITALIA,Altro,9,28,60,43,80,69,57
71,en,1979-07-07 00:00:00,Maschio,FILIPPINE,Altro,54,52,60,50,60,37,60
71,en,1964-11-27 00:00:00,Maschio,FRANCIA,Altro,29,38,77,67,74,54,27
71,en,1987-10-06 00:00:00,Maschio,ALBANIA,Altro,86,52,53,70,74,60,40
71,it,1976-11-25 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,23,52,47,53,71,43,53
71,es,1979-11-03 00:00:00,Maschio,MOZAMBICO,Altro,69,48,47,53,66,6,53
71,en,1980-01-29 00:00:00,Maschio,MOZAMBICO,Altro,83,30,77,20,86,69,37
71,en,1971-03-31 00:00:00,Maschio,SUD AFRICA,Altro,46,60,70,57,74,69,43
71,en,1986-01-15 00:00:00,Maschio,EGITTO,Altro,80,20,53,87,60,71,43
71,en,1962-01-06 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,34,60,53,80,74,83,27
71,en,1972-08-13 00:00:00,Maschio,SUD AFRICA,Altro,77,72,43,27,51,34,43
71,en,1980-02-17 00:00:00,Maschio,MOZAMBICO,Ufficio,60,45,40,50,89,54,47
71,en,1983-05-20 00:00:00,Maschio,SUD AFRICA,Altro,0,0,0,0,0,0,0
71,en,1988-05-20 00:00:00,Maschio,MOZAMBICO,Ufficio,37,52,63,47,66,46,47
